%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1563269766725877762,5582,1563269766522328000,/map,437197.3125,115646.507812,11.6673259735,0.00450632851166,-0.00264522545601,0.999957969789,0.00753355436034
1563269766777330297,5583,1563269766623102000,/map,437197.21875,115646.507812,11.6677207947,0.00459573815066,-0.00248090383489,0.999964259,0.00664868627135
1563269766840689115,5584,1563269766723977000,/map,437197.09375,115646.515625,11.6694498062,0.00554061013781,-0.00192945979084,0.999967184092,0.00558655192874
1563269766944109242,5585,1563269766825568000,/map,437196.96875,115646.507812,11.6705598831,0.00533235064339,-0.00196099804494,0.999975071276,0.00419253490893
1563269767045560755,5586,1563269766926116000,/map,437196.8125,115646.515625,11.6566848755,0.00577936521211,-0.00187044833103,0.999977704508,0.00277323771848
1563269767228248304,5587,1563269767026659000,/map,437196.59375,115646.484375,11.6645269394,0.00778161041744,-0.000207688952454,0.999969476605,0.000670270113343
1563269767546611474,5588,1563269767139795000,/map,437196.375,115646.460938,11.6701030731,-0.00815911366679,3.06463300554e-05,-0.999965497237,0.0015595708784
1563269767720504083,5589,1563269767329102000,/map,437195.90625,115646.445312,11.6793432236,-0.00913172076354,-0.0011815466018,-0.999938463688,0.00618744376937
1563269767868072227,5590,1563269767631648000,/map,437195.03125,115646.421875,11.6638936996,-0.0109632886413,-0.00118114396734,-0.999835969531,0.0143682021386
1563269768034456951,5591,1563269767833485000,/map,437194.3125,115646.375,11.6774625778,-0.0102654220261,0.00197998882078,-0.999767855925,0.0188397190573
1563269768136745230,5592,1563269767934163000,/map,437193.9375,115646.34375,11.6702213287,-0.0106624917017,0.00134861878126,-0.999735478062,0.0203338732676
1563269768252953688,5593,1563269768035053000,/map,437193.53125,115646.328125,11.6815919876,-0.0093579640772,0.00276708253757,-0.999736962393,0.0207551869972
1563269768364026475,5594,1563269768136540000,/map,437193.09375,115646.28125,11.6835441589,-0.0086751308568,0.00109485756839,-0.999761322784,0.0200210103927
1563269768488850283,5595,1563269768236880000,/map,437192.65625,115646.265625,11.6751794815,-0.00913557664817,0.00259110525447,-0.999788625307,0.0182354632378
1563269768666450129,5596,1563269768438714000,/map,437191.625,115646.210938,11.6844844818,-0.00935160913089,0.0014434022641,-0.999871373839,0.0129498947476
1563269768767022506,5597,1563269768539344000,/map,437191.09375,115646.164062,11.6952724457,-0.00823105101427,0.000260263833078,-0.999914733561,0.01013447925
1563269768840898822,5598,1563269768640258000,/map,437190.59375,115646.140625,11.67461586,-0.00688521767485,0.00185425550373,-0.999942653254,0.00799035150722
1563269768902843637,5599,1563269768746022000,/map,437190.0625,115646.132812,11.7080163956,-0.00766549647183,0.000981998421347,-0.999953259784,0.00580982701701
1563269769008800015,5600,1563269768841939000,/map,437189.5625,115646.117188,11.6977643967,-0.00539448839497,0.00107787103422,-0.999977413485,0.00386137386819
1563269769085112002,5601,1563269768945568000,/map,437189.03125,115646.101562,11.6953601837,-0.00496649035883,0.00171883529867,-0.999984545736,0.00181324769246
1563269769184289034,5602,1563269769043873000,/map,437188.5,115646.070312,11.7138538361,-0.00461210292785,0.00143317444503,-0.999988306557,0.000247522212571
1563269769285007688,5603,1563269769144505000,/map,437187.9375,115646.078125,11.704451561,0.00448558478166,-0.00141780351119,0.999988572218,0.000851348868264
1563269769413039899,5604,1563269769245416000,/map,437187.40625,115646.070312,11.7041130066,0.00388578836593,-0.00141628728682,0.999987518461,0.00280315909914
1563269769550936401,5605,1563269769346218000,/map,437186.8125,115646.0625,11.7129402161,0.00130946048244,-0.000857076522936,0.999984075306,0.00542216447339
1563269769667148027,5606,1563269769447089000,/map,437186.28125,115646.070312,11.7025671005,0.000904704276979,-0.000439426492443,0.999968750384,0.00784134368178
1563269769745089865,5607,1563269769547916000,/map,437185.75,115646.0625,11.7038946152,0.00154525666878,-0.000206330321663,0.999956182241,0.00923055838157
1563269769817466734,5608,1563269769648807000,/map,437185.21875,115646.0625,11.714430809,0.000394353156393,-0.00016417638673,0.999952776049,0.0097089239566
1563269769913734925,5609,1563269769751381000,/map,437184.65625,115646.085938,11.7058410645,-9.03042651839e-05,0.000380368841904,0.999960143562,0.00891955448878
1563269770007487474,5610,1563269769850566000,/map,437184.09375,115646.070312,11.7038316727,-0.000575670872351,0.000913600205992,0.999976105481,0.0068280600744
1563269770075833191,5611,1563269769951387000,/map,437183.5625,115646.070312,11.709731102,0.00017017269169,0.000960802407565,0.999993110994,0.00358132166295
1563269770155816830,5612,1563269770052282000,/map,437183.03125,115646.078125,11.7037611008,-0.000737225083656,-0.00219372921647,-0.999995936237,0.00166480058994
1563269770276404133,5613,1563269770153283000,/map,437182.5,115646.070312,11.7070236206,-0.00142566741871,-0.00414894860292,-0.999954161232,0.00851053074256
1563269770354374900,5614,1563269770254000000,/map,437181.96875,115646.046875,11.7137470245,-0.00249895529241,-0.00488416538434,-0.999846002118,0.0166694991084
1563269770508858588,5615,1563269770354954000,/map,437181.46875,115646.015625,11.7036628723,-0.00287858137579,-0.00672916255355,-0.999632270213,0.0261104670387
1563269770593272626,5616,1563269770455759000,/map,437180.9375,115645.976562,11.7076721191,-0.00342173739368,-0.00851313829709,-0.999302469853,0.0361993361028
1563269770689131522,5617,1563269770556556000,/map,437180.4375,115645.914062,11.7249069214,-0.00257195054507,-0.011221602067,-0.998827583193,0.0470204186421
1563269770930588028,5618,1563269770657484000,/map,437179.96875,115645.851562,11.6820526123,-0.00557313033966,-0.0112727972491,-0.998169984887,0.0591485040478
1563269771122715307,5619,1563269770859086000,/map,437179.09375,115645.679688,11.732837677,-0.00404048435535,-0.0143572981853,-0.996230566154,0.085452919991
1563269771263377444,5620,1563269771060926000,/map,437178.1875,115645.507812,11.7696437836,-0.000704710296081,-0.0115163416829,-0.993576821055,0.11256988016
1563269771374784258,5621,1563269771161695000,/map,437177.78125,115645.375,11.7666654587,0.000568181309538,-0.0114594140538,-0.991853871032,0.126863144837
1563269771445422569,5622,1563269771263049000,/map,437177.375,115645.242188,11.7468509674,-0.00163836744613,-0.0110815391473,-0.98999282464,0.140672393894
1563269771551242943,5623,1563269771363393000,/map,437177.03125,115645.132812,11.7576446533,-0.00251198423407,-0.00935629029011,-0.988161283534,0.153112466808
1563269771665551462,5624,1563269771464324000,/map,437176.6875,115645.007812,11.7664890289,-0.00197237367243,-0.00727282580081,-0.986204082748,0.165362398741
1563269771847940343,5625,1563269771565107000,/map,437176.34375,115644.890625,11.7690210342,-0.0010715213133,-0.00651522626806,-0.984085893465,0.177570712541
1563269771988759701,5626,1563269771766869000,/map,437175.75,115644.632812,11.7787437439,0.000427621905018,-0.00419122125684,-0.979325926045,0.202244855017
1563269772093625609,5627,1563269771867686000,/map,437175.4375,115644.5,11.7720994949,2.36287660463e-05,-0.00139477133481,-0.976904539732,0.213671650685
1563269772201143388,5628,1563269771971285000,/map,437175.15625,115644.335938,11.7885484695,0.000255015602259,-0.000347702443936,-0.974359296358,0.224997279253
1563269772335601397,5629,1563269772170287000,/map,437174.65625,115644.039062,11.7799282074,-0.0016063731096,-0.00145956657844,-0.969286996294,0.245922768458
1563269772377931493,5630,1563269772271279000,/map,437174.40625,115643.898438,11.7734937668,-0.00211200480973,-0.000338658451227,-0.966691914147,0.255933913087
1563269772511293783,5631,1563269772372065000,/map,437174.15625,115643.75,11.7952108383,-0.00187757186978,-0.000710768961407,-0.96402039074,0.265820721107
1563269772642307733,5632,1563269772473321000,/map,437173.9375,115643.585938,11.7898349762,-0.00138256123404,-0.000988037991232,-0.961302475093,0.275489861312
1563269772719291264,5633,1563269772573729000,/map,437173.71875,115643.421875,11.7895383835,-0.00131727928004,-0.00165719479913,-0.958641679922,0.284607884636
1563269772803004604,5634,1563269772674557000,/map,437173.5,115643.265625,11.7951755524,-0.00341779501399,-0.00362616812939,-0.95592193728,0.293578642631
1563269772931199669,5635,1563269772775441000,/map,437173.28125,115643.132812,11.7881736755,-0.00310292797928,-0.00282273859608,-0.953208868457,0.302283405232
1563269773058742231,5636,1563269772876517000,/map,437173.09375,115642.96875,11.788441658,-0.0032210932353,-0.00187372957807,-0.950395941681,0.311020365461
1563269773210662019,5637,1563269772977207000,/map,437172.875,115642.796875,11.7963542938,-0.00322380525402,-0.00259085485942,-0.947346643866,0.320183120897
1563269773323364880,5638,1563269773078023000,/map,437172.6875,115642.632812,11.7921762466,-0.00204674981571,-0.00336912811896,-0.943898849402,0.330211177717
1563269773394766483,5639,1563269773179286000,/map,437172.5,115642.445312,11.7966718674,-0.00379988834666,-0.00391501607608,-0.940404767544,0.340013391909
1563269773523720103,5640,1563269773279775000,/map,437172.28125,115642.273438,11.7805480957,-0.00385690188805,-0.0027962904646,-0.936834579531,0.349740297453
1563269773632227581,5641,1563269773380857000,/map,437172.0625,115642.085938,11.7978096008,-0.00305788526099,-0.00259927876293,-0.932978284799,0.359910284906
1563269773793056393,5642,1563269773583088000,/map,437171.6875,115641.6875,11.8059206009,-0.00313383269839,-0.00706037215967,-0.923735899214,0.382952110244
1563269773881756184,5643,1563269773683378000,/map,437171.5,115641.492188,11.7909469604,-0.0043083136613,-0.00721699098027,-0.918363738712,0.39564807202
1563269774059429025,5644,1563269773784227000,/map,437171.28125,115641.21875,11.8078241348,-0.0064179977498,-0.00686287856868,-0.912426330543,0.409133109799
1563269774190990899,5645,1563269773985773000,/map,437170.84375,115640.65625,11.7907066345,-0.0117045465302,-0.00397848423771,-0.89853734594,0.438722934441
1563269774268383980,5646,1563269774087129000,/map,437170.625,115640.367188,11.7907562256,-0.0125010736751,-0.00481058843769,-0.890442543418,0.454898514251
1563269774431008665,5647,1563269774187466000,/map,437170.40625,115640.0,11.790063858,-0.0122684755984,-0.00347290498671,-0.88154078399,0.471935662565
1563269774563414985,5648,1563269774389169000,/map,437169.9375,115639.21875,11.7974882126,-0.0128961147179,5.84314451921e-05,-0.862809804367,0.50536415415
1563269774724968719,5649,1563269774490078000,/map,437169.75,115638.804688,11.8146514893,-0.0154583523645,0.0045483098943,-0.852482090131,0.522508026949
1563269774818025499,5650,1563269774693038000,/map,437169.34375,115637.929688,11.8381576538,-0.017337318278,0.0084143376101,-0.830994203725,0.55594716448
1563269774920676159,5651,1563269774792716000,/map,437169.1875,115637.46875,11.8253326416,-0.0186556677338,0.00875196873092,-0.820760867424,0.570900138037
1563269775057547311,5652,1563269774893605000,/map,437169.03125,115636.992188,11.8211565018,-0.0170473775285,0.0102551509987,-0.810107482253,0.585943756683
1563269775187356226,5653,1563269774994600000,/map,437168.875,115636.5,11.8047084808,-0.0158574050753,0.00835027874107,-0.798839045339,0.601277802011
1563269775305563573,5654,1563269775095201000,/map,437168.75,115636.0,11.8319654465,-0.0117293465327,0.0104490891212,-0.787338435686,0.616320879622
1563269775489508542,5655,1563269775196002000,/map,437168.59375,115635.460938,11.8407392502,-0.0146674255985,0.00929936169267,-0.776758899046,0.629558576505
1563269775757330346,5656,1563269775397787000,/map,437168.375,115634.28125,11.8221063614,-0.0190604883486,0.00544495608493,-0.760233973196,0.649346868965
1563269776070090787,5657,1563269775700540000,/map,437168.03125,115632.40625,11.8412685394,-0.0226960270505,0.014268180899,-0.747468955328,0.663755580158
1563269776447871930,5658,1563269776002939000,/map,437167.78125,115630.273438,11.8295259476,-0.025466009278,0.0153577681773,-0.745737122514,0.665576265677
1563269776713864740,5659,1563269776406468000,/map,437167.5,115627.125,11.8204078674,-0.0266461929824,0.0184204402349,-0.744699461967,0.666613365548
1563269777015644883,5660,1563269776608166000,/map,437167.34375,115625.460938,11.8090782166,-0.0209569272069,0.0192123297898,-0.744304340893,0.667235147241
1563269777251191161,5661,1563269776910675000,/map,437167.09375,115622.851562,11.7849235535,-0.018472356482,0.0137449844537,-0.743725753405,0.66808820613
1563269777458541546,5662,1563269777213282000,/map,437166.8125,115620.101562,11.7872915268,-0.0148620699296,0.0155882603493,-0.744285935553,0.667513723571
1563269777585773025,5663,1563269777415009000,/map,437166.71875,115618.210938,11.7726335526,-0.0151793663578,0.0148323525657,-0.74418026753,0.667641608629
1563269777693253298,5664,1563269777515983000,/map,437166.65625,115617.242188,11.7575922012,-0.0163712898818,0.0141323347383,-0.744593144428,0.667168125178
1563269777775436760,5665,1563269777616699000,/map,437166.5625,115616.265625,11.7344865799,-0.0168617206437,0.0152045251096,-0.745573079737,0.666037001648
1563269777883671972,5666,1563269777717668000,/map,437166.46875,115615.28125,11.7442464828,-0.0163044979695,0.0165848536897,-0.746510125737,0.664967471495
1563269778064441468,5667,1563269777818457000,/map,437166.34375,115614.226562,11.7326078415,-0.0173405952224,0.0166887033295,-0.747144597113,0.664225670946
1563269778319430395,5668,1563269778030897000,/map,437166.09375,115612.140625,11.7146530151,-0.0175651395316,0.0155770474291,-0.748478574949,0.662743271795
1563269778596533237,5669,1563269778221851000,/map,437165.84375,115610.007812,11.6850185394,-0.0181562875859,0.015244293083,-0.749093827635,0.662039574458
1563269778774646029,5670,1563269778524442000,/map,437165.53125,115606.640625,11.662522316,-0.0141063628853,0.0147409792468,-0.748707076347,0.662586921004
1563269778865835094,5671,1563269778726817000,/map,437165.34375,115604.414062,11.630408287,-0.0112289683635,0.0156061518289,-0.747884363797,0.663550553222
1563269779072033950,5672,1563269778827049000,/map,437165.21875,115603.25,11.6399841309,-0.0154237762832,0.0151600704164,-0.747048708664,0.664417418701
1563269779159095347,5673,1563269779029428000,/map,437165.03125,115600.890625,11.6026344299,-0.0175615691601,0.0153748423695,-0.746634038685,0.664825403988
1563269779264144621,5674,1563269779129840000,/map,437164.9375,115599.726562,11.6251249313,-0.0155425399075,0.016558623804,-0.746604499303,0.664880412594
1563269779336881663,5675,1563269779230474000,/map,437164.8125,115598.570312,11.5586843491,-0.0133497321537,0.019523668036,-0.746927797764,0.664484368488
1563269779487656387,5676,1563269779333826000,/map,437164.6875,115597.351562,11.5578927994,-0.0164444592342,0.0155159107478,-0.746678245734,0.66480104815
1563269779592566712,5677,1563269779432236000,/map,437164.59375,115596.171875,11.5415639877,-0.0138947302676,0.0170706336275,-0.746832947303,0.664647334126
1563269779677138931,5678,1563269779533282000,/map,437164.46875,115594.953125,11.5488491058,-0.0129653857752,0.0147211059926,-0.746750956176,0.664814408132
1563269779800111569,5679,1563269779633904000,/map,437164.34375,115593.75,11.5256376266,-0.01255977753,0.0170699352661,-0.746852842539,0.66465156352
1563269779891781195,5680,1563269779737290000,/map,437164.21875,115592.515625,11.5014743805,-0.0124439022816,0.013835853996,-0.74651445224,0.665108931707
1563269780066695952,5681,1563269779835561000,/map,437164.15625,115591.320312,11.5170841217,-0.0135058703902,0.0133656716607,-0.74656336336,0.665042927016
1563269780236207988,5682,1563269780037296000,/map,437163.90625,115588.90625,11.503777504,-0.0158164240056,0.0148080333761,-0.746117248272,0.66546195587
1563269780368880878,5683,1563269780138182000,/map,437163.78125,115587.679688,11.5001993179,-0.0146396475463,0.0134902254769,-0.745911344293,0.665747670662
1563269780568893464,5684,1563269780239224000,/map,437163.65625,115586.382812,11.4851026535,-0.0154703045325,0.0145279724764,-0.745579936611,0.666078197974
1563269780689266136,5685,1563269780541583000,/map,437163.3125,115582.523438,11.4611158371,-0.0140486651126,0.0171559162753,-0.742909028694,0.669025025414
1563269780825949922,5686,1563269780642437000,/map,437163.1875,115581.203125,11.457906723,-0.0116203974384,0.0184817422323,-0.741829756927,0.670232797844
1563269780915624692,5687,1563269780743718000,/map,437163.0625,115579.867188,11.4306917191,-0.0100642004707,0.0185054992317,-0.740695137428,0.671510961756
1563269781016971145,5688,1563269780844149000,/map,437162.96875,115578.53125,11.4102811813,-0.0102881090088,0.0154565409282,-0.739538179204,0.672858478178
1563269781104199428,5689,1563269780945057000,/map,437162.875,115577.195312,11.4214515686,-0.00858303107628,0.0150373427749,-0.738165460769,0.674397481036
1563269781258512774,5690,1563269781045873000,/map,437162.78125,115575.914062,11.3912696838,-0.00937057545689,0.0168681120762,-0.737027488507,0.675587255872
1563269781317023450,5691,1563269781146908000,/map,437162.71875,115574.632812,11.3685407639,-0.0114264145546,0.0153287146236,-0.73628789718,0.676398255486
1563269781390468486,5692,1563269781247998000,/map,437162.65625,115573.351562,11.3691339493,-0.0107768917191,0.0152359790316,-0.735153655213,0.677643583881
1563269781525530101,5693,1563269781348474000,/map,437162.5625,115572.140625,11.3627605438,-0.0101783436881,0.0169353334112,-0.733239557216,0.679683270013
1563269781728164446,5694,1563269781449327000,/map,437162.53125,115570.914062,11.3691654205,-0.010979613288,0.01692742298,-0.732344545474,0.680635274694
1563269781801751023,5695,1563269781651051000,/map,437162.40625,115568.492188,11.3601551056,-0.00943132120215,0.0188476130932,-0.730092473566,0.683023277571
1563269781915119444,5696,1563269781751896000,/map,437162.375,115567.28125,11.3340835571,-0.00678356503161,0.0204599295673,-0.729119518957,0.684046856292
1563269782026169157,5697,1563269781852761000,/map,437162.3125,115566.117188,11.3261165619,-0.00762763786775,0.0200733229626,-0.728248259001,0.684976900419
1563269782089968375,5698,1563269781953893000,/map,437162.25,115564.96875,11.3233661652,-0.00775272530717,0.0202405654291,-0.727308713272,0.685968111766
1563269782251734757,5699,1563269782054658000,/map,437162.21875,115563.875,11.3039417267,-0.00883938213862,0.0204858974693,-0.726670042482,0.686624236892
1563269782373591706,5700,1563269782155341000,/map,437162.1875,115562.820312,11.3120365143,-0.00773656714008,0.0201264684751,-0.726236427308,0.687106776598
1563269782491220696,5701,1563269782256243000,/map,437162.15625,115561.765625,11.3201932907,-0.0083179760017,0.0207676469446,-0.725674226027,0.687674656938
1563269782552275687,5702,1563269782357076000,/map,437162.125,115560.734375,11.311829567,-0.00779642220172,0.0207314728247,-0.724574381452,0.688840611157
1563269782725115554,5703,1563269782457933000,/map,437162.09375,115559.757812,11.2948503494,-0.00859601277581,0.0220187488764,-0.723121866115,0.690315905951
1563269782953878676,5704,1563269782659621000,/map,437162.03125,115557.914062,11.2936697006,-0.00973468283298,0.0209099481507,-0.720552800552,0.693016357408
1563269783163743936,5705,1563269782861556000,/map,437162.03125,115556.265625,11.2974567413,-0.0088106058335,0.0203287810877,-0.717715726059,0.695983656742
1563269783558277168,5706,1563269783063298000,/map,437162.0,115554.789062,11.2937030792,-0.0080380958479,0.0201079306439,-0.715384661972,0.698395192964
1563269783944157929,5707,1563269783466653000,/map,437162.03125,115552.234375,11.2684116364,-0.0140922712479,0.0196990010062,-0.711575082754,0.702192465677
1563269784243366940,5708,1563269783869911000,/map,437162.09375,115549.890625,11.2820453644,-0.0315603181509,-0.00342815473235,-0.708838191754,0.704656378659
1563269784456017836,5709,1563269784172522000,/map,437162.09375,115548.289062,11.4034252167,-0.0121237230584,0.0109758203347,-0.708104987614,0.70591775245
1563269784573895922,5710,1563269784375294000,/map,437162.09375,115547.210938,11.355047226,-0.0129899690474,0.00769836500705,-0.708139070909,0.705911504462
1563269784653216145,5711,1563269784475210000,/map,437162.09375,115546.664062,11.3548784256,-0.0154553186021,0.00484758609721,-0.707950314775,0.706076473086
1563269784736878124,5712,1563269784576232000,/map,437162.09375,115546.117188,11.3479356766,-0.0157873683986,0.00645871146315,-0.707761711763,0.706245285583
1563269784847029853,5713,1563269784676947000,/map,437162.125,115545.578125,11.3659706116,-0.0151326546081,0.0061995156964,-0.70748672323,0.706537405395
1563269784945121182,5714,1563269784777731000,/map,437162.15625,115545.03125,11.3638973236,-0.0154158111022,0.00707415004696,-0.707461452505,0.706548372292
1563269785058740203,5715,1563269784878654000,/map,437162.15625,115544.429688,11.3856973648,-0.0170501094778,0.00592692345809,-0.707198541576,0.706784541524
1563269785166149146,5716,1563269784979456000,/map,437162.15625,115543.820312,11.3449001312,-0.0217054977386,0.00766631787584,-0.706899288584,0.706939526931
1563269785258680947,5717,1563269785080333000,/map,437162.1875,115543.273438,11.3184995651,-0.0180152876854,0.010636555575,-0.706675602595,0.707228326492
1563269785436367580,5718,1563269785181143000,/map,437162.1875,115542.757812,11.3082637787,-0.00616574535806,0.0231965698128,-0.706321849082,0.707483814827
1563269785694498669,5719,1563269785382825000,/map,437162.21875,115541.53125,11.4697313309,-0.0158067614996,0.0248961515272,-0.706346704836,0.707251483207
1563269785889727819,5720,1563269785584535000,/map,437162.25,115540.210938,11.2501630783,-0.0273964824692,0.00176350061676,-0.705720932027,0.707957829897
1563269786084447096,5721,1563269785786639000,/map,437162.3125,115538.9375,11.3644475937,-0.022849045695,0.00771146977106,-0.705815031274,0.707985590229
1563269786201578787,5722,1563269785987983000,/map,437162.3125,115537.632812,11.3524703979,-0.0236392601445,0.00368947238024,-0.705325445378,0.708479773371
1563269786289733951,5723,1563269786088849000,/map,437162.3125,115536.960938,11.3681507111,-0.0220795422348,0.00421077527734,-0.704998639713,0.708852369107
1563269786452110627,5724,1563269786189702000,/map,437162.34375,115536.226562,11.3909835815,-0.0235654753117,0.00269247881095,-0.704454044109,0.709353169211
1563269786530533026,5725,1563269786391443000,/map,437162.40625,115534.75,11.4011163712,-0.0248194519986,0.00314471162686,-0.702689866833,0.711056296394
1563269786633280969,5726,1563269786494446000,/map,437162.4375,115533.992188,11.3996620178,-0.0238275873983,0.00312383545607,-0.701654671498,0.712111795784
1563269786833826311,5727,1563269786593640000,/map,437162.46875,115533.179688,11.4152526855,-0.024132480922,0.00377054375613,-0.700945745766,0.712796231652
1563269786907173775,5728,1563269786794950000,/map,437162.53125,115531.546875,11.4418449402,-0.0244357524901,0.00282012537411,-0.698893865201,0.714802284606
1563269787004384080,5729,1563269786895840000,/map,437162.5625,115530.734375,11.4410152435,-0.0244334916028,0.00315888061838,-0.697658707855,0.716006531615
1563269787208750167,5730,1563269786997170000,/map,437162.59375,115529.867188,11.4694776535,-0.0243167807383,0.00333190682051,-0.696609520436,0.717030521394
1563269787342927814,5731,1563269787101758000,/map,437162.625,115528.984375,11.470539093,-0.0257513641451,0.00351004669864,-0.695343359128,0.718207602113
1563269787492980912,5732,1563269787299195000,/map,437162.71875,115527.28125,11.4851036072,-0.0261088087901,0.00356261220195,-0.692730709171,0.720714785799
1563269787603899132,5733,1563269787400135000,/map,437162.78125,115526.375,11.524066925,-0.0258929191381,0.00313688279611,-0.691274910929,0.722120983094
1563269787719711993,5734,1563269787500915000,/map,437162.875,115525.445312,11.5287237167,-0.0253697130159,0.00350827842112,-0.689519181972,0.72381445643
1563269787829534718,5735,1563269787601763000,/map,437162.9375,115524.484375,11.5188245773,-0.0258851586603,0.0043558365627,-0.687533425805,0.725678147424
1563269787912577635,5736,1563269787803534000,/map,437163.03125,115522.539062,11.6020374298,-0.0309126711269,0.00627800532958,-0.684409526172,0.728415124704
1563269788050121995,5737,1563269787904510000,/map,437163.125,115521.578125,11.5189752579,-0.0283672767151,0.00527663462816,-0.683252691038,0.729611687768
1563269788190072202,5738,1563269788005223000,/map,437163.21875,115520.617188,11.6107950211,-0.025698245694,0.00868194004259,-0.680841736376,0.731928107189
1563269788277690675,5739,1563269788106109000,/map,437163.28125,115519.640625,11.6303071976,-0.0238412059947,0.00638713235935,-0.678735425859,0.733967998703
1563269788461819235,5740,1563269788207174000,/map,437163.40625,115518.632812,11.6332883835,-0.0254977556127,0.00459513329692,-0.676872528883,0.735644159124
1563269788564922167,5741,1563269788408643000,/map,437163.625,115516.59375,11.6417989731,-0.0240491670112,0.0057188245029,-0.672972410799,0.739254399321
1563269788665043713,5742,1563269788510050000,/map,437163.71875,115515.554688,11.677567482,-0.0241653471168,0.00589040738629,-0.670902002612,0.741128762086
1563269788745095866,5743,1563269788610545000,/map,437163.875,115514.5,11.6700592041,-0.0230510521714,0.00513482247657,-0.668919929801,0.742959225064
1563269788835882100,5744,1563269788711255000,/map,437164.03125,115513.421875,11.6956205368,-0.0235191925487,0.00430768959262,-0.66703062875,0.744646514597
1563269788992754546,5745,1563269788812106000,/map,437164.15625,115512.335938,11.7058353424,-0.0236875389869,0.00291978982897,-0.665379283636,0.746123839742
1563269789117002141,5746,1563269788912973000,/map,437164.3125,115511.25,11.7312650681,-0.0243384800958,0.00316314642613,-0.663850204573,0.747462734041
1563269789224825275,5747,1563269789013861000,/map,437164.46875,115510.171875,11.7376804352,-0.0241494235075,0.00419898174088,-0.662573012894,0.7485961371
1563269789324603256,5748,1563269789115159000,/map,437164.59375,115509.078125,11.7707872391,-0.0247512725217,0.00444513111817,-0.662151343469,0.748948071405
1563269789440024358,5749,1563269789215458000,/map,437164.71875,115507.96875,11.7589797974,-0.0257774734716,0.00404176760892,-0.661752469303,0.749268213224
1563269789542705996,5750,1563269789316430000,/map,437164.90625,115506.835938,11.7936630249,-0.0262042770844,0.00362509049582,-0.661086026377,0.749843623905
1563269789616277372,5751,1563269789417268000,/map,437165.09375,115505.71875,11.7976341248,-0.0257846192351,0.00505159463304,-0.660262763704,0.750574924754
1563269789707281822,5752,1563269789522058000,/map,437165.25,115504.546875,11.8351926804,-0.0252812517015,0.00537561884537,-0.659508706428,0.751252439051
1563269789899739769,5753,1563269789619016000,/map,437165.4375,115503.382812,11.8519134521,-0.02620921039,0.0046287274778,-0.658340532735,0.752249556418
1563269790000624190,5754,1563269789821430000,/map,437165.84375,115500.96875,11.8869972229,-0.0260027125774,0.00482105792539,-0.656134916376,0.754180076541
1563269790128751061,5755,1563269789921483000,/map,437166.0,115499.820312,11.9135990143,-0.0259431795795,0.00451937678616,-0.655269438352,0.754936083273
1563269790244309128,5756,1563269790022381000,/map,437166.1875,115498.648438,11.923871994,-0.0252781996555,0.00621069403246,-0.653819475487,0.756202706538
1563269790400945950,5757,1563269790123228000,/map,437166.375,115497.476562,11.9499082565,-0.0257339542599,0.00434277287178,-0.652944826426,0.756955717044
1563269790670942904,5758,1563269790325058000,/map,437166.8125,115495.023438,11.9656772614,-0.0248441108791,0.005031245955,-0.651148303926,0.758527087858
1563269790924321501,5759,1563269790627529000,/map,437167.4375,115491.289062,12.0189962387,-0.0244024741234,0.00896730752349,-0.649013810212,0.760332283154
1563269791037992749,5760,1563269790829248000,/map,437167.90625,115488.773438,12.077958107,-0.0254106432079,0.00852789341742,-0.648035827218,0.761138056391
1563269791104670502,5761,1563269790930074000,/map,437168.15625,115487.507812,12.1058444977,-0.0249483337181,0.00950671064857,-0.648383549326,0.760845566499
1563269791321453354,5762,1563269791030961000,/map,437168.40625,115486.164062,12.0977840424,-0.0236712335318,0.0105731918252,-0.649889297396,0.759586585879
1563269791523635491,5763,1563269791232645000,/map,437168.8125,115483.578125,12.1376600266,-0.0223097598572,0.00929889951863,-0.652235067915,0.757631322785
1563269791653941543,5764,1563269791434487000,/map,437169.25,115481.046875,12.1698665619,-0.0196240117902,0.0100521024797,-0.655492449591,0.754879793031
1563269791779082643,5765,1563269791535790000,/map,437169.4375,115479.8125,12.1564207077,-0.0211735984148,0.0102358886209,-0.657529739094,0.75306145003
1563269791843225521,5766,1563269791636108000,/map,437169.625,115478.59375,12.1949920654,-0.021625669104,0.00907822981395,-0.659871047118,0.751012727824
1563269791957234124,5767,1563269791739690000,/map,437169.78125,115477.375,12.1875581741,-0.0212604302107,0.0102691371756,-0.662353886677,0.748818981953
1563269792043191225,5768,1563269791837798000,/map,437169.96875,115476.203125,12.2110013962,-0.0234184698123,0.00965235337967,-0.664504843777,0.746854550728
1563269792118137339,5769,1563269791938614000,/map,437170.125,115474.992188,12.2233018875,-0.0221627575977,0.00985895233982,-0.666572451369,0.745045488752
1563269792213031465,5770,1563269792040423000,/map,437170.28125,115473.75,12.2032213211,-0.0218459629864,0.00908877711207,-0.669232704629,0.742676063359
1563269792312040586,5771,1563269792140354000,/map,437170.4375,115472.507812,12.2582349777,-0.0224060815969,0.00821473947804,-0.671811961006,0.740337203315
